Column,IAS 39,Column,Column,IFRS 9,Column,Column
"Financial
assets",Category,"Measure-
ment","Carrying
amount
Shs’000",Category,Measurement,"Carrying
amount
Shs’000"
"Cash
and cash
equivalents","Loans and
receivables","Amortised
cost","1,086,401","Financial assets
at amortised
cost",Amortised cost,"1,086,401"
"Trade
receivables",,,"962,361",,,"962,361"
"Due from
related
parties",,,"522,782",,,"522,782"
"Other
receivables",,,"547,165",,,"547,165"
