"Tunga N Tunga N Total
Kenya Uganda
2022 2022 2022
Shs’000 Shs’000 Shs’000"
"251,521 223,364 474,885
210,540 222,848 433,388
174,300 36,494 210,794
14,851 - 14,851"
"651,212 482,706 1,133,918
- 216,893 216,893"
"651,212 699,599 1,350,811"
"(10,817) - (10,817)"
