Column,2 716,(4 758),267,63 637,7 333,69 195
"Profit for the year
Other comprehensive income/(loss) for the year",-,-,-,20 876,-,20 876
,-,3 588,-,(86),-,3 502
,-,3 588,-,20 790,-,24 378
,-,(11),-,-,-,(11)
,-,-,62,-,-,62
,-,-,-,-,(7 333),(7 333)
,-,-,-,(1 086),-,(1 086)
,-,-,-,(8 419),8 419,-
,2 716,(1 181),329,74 922,8 419,85 205
