"Profit for the year
Other comprehensive income for the year",-,-,-,7 144,-,7 144
,-,277,-,16,-,293
,-,277,-,7 160,-,7 437
,-,-,(7),-,-,(7)
,-,-,-,-,(4 345),(4 345)
,-,-,-,(1 086),-,(1 086)
,-,-,-,(4 888),4 888,-
,-,2,-,(24),-,(22)
,2 716,529,188,35 072,4 888,43 393
