29 599,29 599,-,29 599,-
1 721,1 721,-,-,1 721
1 062,1 050,-,1 050,-
27 888,27 888,-,-,27 888
335 714,339 959,-,-,339 959
395 984,400 217,-,30 649,369 568
11 685,11 685,-,11 685,-
13 047,13 047,-,-,13 047
16 324,16 324,-,-,16 324
366 903,366 903,-,-,366 903
24 024,15 757,-,-,15 757
18 851,18 851,-,-,18 851
450 834,442 567,-,11 685,430 882
