Column,2 716,394,112,47 251,5 975,56 448
,-,101,-,-,-,101
"Profit for the year
Other comprehensive loss for the year",-,-,,14 587,-,14 587
,-,(2 041),-,8,-,(2 033)
,-,(2 041),-,14 595,-,12 554
,-,(5),-,-,-,(5)
,-,-,110,-,-,110
,-,-,-,-,(4 509),(4 509)
,-,-,-,(1 086),-,(1 086)
,-,-,-,1 466,(1 466),-
,-,-,-,(6 246),(6 246),-
,2 716,(1 551),222,55 980,6 246,63 613
