-,-,18 260,-,18 260
2 679,-,-,-,2 679
-,-,208 855,-,208 855
36 375,89 164,-,-,125 539
-,-,5 648,-,5 648
-,-,2 934,-,2 934
-,-,7 206,-,7 206
39 054,89 164,242 903,-,371 121
1 171,-,-,-,1 171
-,-,-,8 211,8 211
-,-,-,4 076,4 076
-,-,-,254 909,254 909
-,-,-,50 066,50 066
-,-,-,15 812,15 813
1 171,-,-,333 074,334 245
681,8 924,22 469,-,32 074
-,-,-,(8 113),(8 113)
681,8 924,22 469,(8 113),23 961
