12 752,12 752,-,-,-,-,-,-
42 905,-,-,-,-,-,-,-
2 867,-,-,-,-,-,-,-
90 585,90 585,-,-,-,-,-,-
4 960,4 960,-,-,-,-,-,-
8 881,8 609,272,-,-,-,-,-
8 386,-,8 386,-,-,-,-,-
302 125,18 856,224 768,2 253,-,19 855,9 507,26 886
473 461,135 762,233 426,2 253,-,19 855,9 507,26 886
(18 554),(24),(3 856),(277),-,(395),(2 824),(11 178)
454 907,135 738,229 570,1 976,-,19 460,6 683,15 708
108 104,-,90 624,40,-,16 651,684,105
