How we measure ourselves,2014,2013
Citizenship Plan (number of initiatives on track or ahead),5,2
% employees attesting to code of conduct (Barclays Way),100%,100%
Total community investment spend (approx. KShs million),49,21
Financial literacy (number of consumers reached - ‘000),"2,500","1,052"
