Column,2 716,(4 722),267,59 830,7 333,65 424
"Profit for the year
Other comprehensive loss for the year",-,-,-,19 638,-,19 638
,-,3 574,-,(86),-,3 488
,-,3 574,-,19 552,-,23 126
,-,(16),-,-,-,(16)
,-,-,62,-,-,62
,-,-,-,-,(7 333),(7 333)
,-,-,-,(1 086),-,(1 086)
,-,-,-,(8 419),8 419,-
,2 716,(1 164),329,69 877,8 419,80 177
