"Profit for the year
Other comprehensive income for the
year",-,-,-,7 416,-,7 416
,-,279,-,16,-,295
,-,279,-,7 432,-,7 711
,-,-,(7),-,-,(7)
,-,-,-,-,(4 345),(4 345)
,-,-,-,(1 086),-,(1 086)
,-,-,-,(4 888),4 888,-
,-,-,-,(23),-,(23)
,2 716,529,188,35 885,4 888,44 206
