Column,2 716,1 082,183,42 524,-,46 505
"Profit for the year
Other comprehensive loss for the year",-,-,-,10 870,-,10 870
,-,(688),-,(297),-,(985)
,-,(688),-,10 573,-,9 885
,-,-,58,-,-,58
,-,-,(129),129,-,-
,-,-,-,(5 975),5 975,-
,2 716,394,112,47 251,5 975,56 448
