2023,Column,2023,Column,2023,2023
,"1 120
1 088
684
-
1 298
-
-",,"1
1
1
2
1
-
-",,
639,,2,,1 572,
1 383,,1,,1 650,
1 057,,1,,1 572,
-,,2,,-,
-,,-,,-,
1 572,,1,,-,
716,,5,,703,
