12 435,-,-,-,-,-,-,-,-,-,-,12 435
89 799,-,-,-,-,-,-,-,-,-,-,89 799
2 679,-,-,2 679,-,-,-,-,-,-,-,-
36 375,-,-,-,-,-,-,-,-,-,-,36 375
5 648,-,-,-,-,-,-,-,-,-,-,5 648
5 816,-,-,-,-,-,-,-,-,-,-,5 816
234 753,250,5 248,1,2 188,8 880,13 422,82 753,846,2 132,119 033,-
98 033,-,42,-,2,12,349,3 894,133,511,14 880,78 210
2 676,-,-,-,-,-,-,-,-,-,-,2 676
488 214,250,5 290,2 680,2 190,8 892,13 771,86 647,979,2 643,133 913,230 959
