-,-,-,-,29 599,29 599
-,60,4 951,15 435,-,20 446
"2
232",8 362,21 617,41 063,-,73 274
-,-,-,1 062,-,1 062
1 721,-,-,-,-,1 721
22 440,4 733,-,-,715,27 888
268 103,2 177,9 878,55 556,-,335 714
294 496,15 332,36 446,113 116,30 314,489 704
6 336,1 396,3 953,-,-,11 685
13 047,-,-,-,-,13 047
5 295,1 042,-,9 096,891,16 324
115 260,50 343,78 609,122 691,-,366 903
5 753,13 959,-,4 312,-,24 024
145 691,66 740,82 562,136 099,891,431 983
148 805,(51 408),(46 116),(22 983),29 423,57 721
