129,3 953,7 208,81,584,11 955
1,57,281,-,202,541
-,87,616,-,(766),(63)
-,-,-,-,12,12
-,(2),-,-,-,(2)
130,4 095,8 105,81,32,12 443
(40),(2 589),(6 020),(48),-,(8 697)
(2),(158),(496),(9),-,(665)
(42),(2 747),(6 516),(57),-,(9 362)
88,1 348,1 589,24,32,3 081
