2024,Column,2024,Column,2024
,"639
1 383
1 057
-
1 572
716",,"2
1
1
2
1
5",
1 050,,2,,998
973,,-,,-
1 265,,1,,998
1 050,,1,,-
998,,-,,-
474,,4,,-
