Column,2 716,(1 537),222,53 164,6 246,60 811
"Profit for the year
Other comprehensive loss for the year",,,,15 376,,15 376
,,(3 142),,8,,(3 134)
,-,(3 142),-,15 384,-,12 242
,-,(43),-,,,(43)
,-,-,45,-,-,45
,-,-,-,-,(6 246),(6 246)
,-,-,-,(1 086),-,(1 086)
,-,-,-,(299),-,(299)
,-,-,-,(7 333),7 333,-
,2 716,(4 722),267,59 830,7 333,65 424
