13 378,-,-,-,13 378,13 378
-,8 152,-,-,8 152,7 345
-,16 224,48 947,,65 171,48 699
219,-,-,-,219,219
5 971,-,-,-,5 971,5 971
13 465,37 219,139 433,66 127,256 244,168 510
33 033,61 595,188 380,66 127,349 135,244 122
19 736,-,-,-,19 736,19 736
106 660,78 429,1 232,-,186 321,178 180
3 264,-,-,-,3 264,3 264
6 530,4 425,-,13 886,24 841,15 646
136 190,82 854,1 232,13 886,234 162,216 826
,,,,714,504
,,,,234 876,217 330
