1 535,-,-,-,1 535
-,-,-,7 628,7 628
-,-,-,4 083,4 083
-,-,-,237 739,237 739
-,-,-,64 350,64 350
-,-,-,6 257,6 257
1 535,-,-,320 057,321 592
538,8 101,22 923,-,31 562
-,-,-,(7 845),(7 845)
538,8 101,22 923,(7 845),23 717
