24 211,-,24 211
4 957,-,4 957
12 921,29 984,42 905
2 025,842,2 867
23 973,66 220,90 193
9 191,-,9 191
66 827,216 752,283 579
9 385,-,9 385
-,463,463
537,-,537
-,47,47
-,2 627,2 627
-,462,462
-,32,32
,5 835,5 835
154 027,323 264,477 291
9 018,-,9 018
659,574,1 233
60 798,-,60 798
208 078,98 585,306 663
-,19 773,19 773
18 874,-,18 874
121,-,121
297 548,118 932,416 480
(143 521),204 332,60 811
