Column,2 716,1 071,183,41 001,-,44 971
"Profit for the year
Other comprehensive loss for the year",-,-,-,10 298,-,10 298
,-,(675),-,(297),-,(972)
,-,(675),-,10 001,-,9 326
,-,-,58,-,-,58
,,,(129),129,-,-
,-,-,-,(5 975),5 975,-
,2 716,396,112,45 156,5 975,54 355
