Column,5 968,1 198,7 166
"New impairment provision
Increase in impairment provisions
Recoveries and impairment provisions no longer required",3 342,45,3 387
,133,-,133
,(18),(197),(215)
,3 457,(152),3 305
,(3 010),-,(3 010)
,6 416,1 045,7 461
,3 457,(152),3 305
,(190),-,(190)
,3 267,(152),3 115
