Column,2 716,529,188,35 072,4 888,43 393
,-,-,-,(200),-,(200)
,2 716,529,188,34 872,4 888,43 193
"Profit for the year
Other comprehensive loss for the year",-,-,-,7 161,-,7 161
,-,(253),-,(69),-,(322)
,-,(253),-,7 092,-,6 839
,-,-,21,-,-,21
,-,-,-,-,(4 888),(4 888)
,-,-,-,(1 086),-,(1 086)
,-,-,-,(4 888),4 888,-
,2 716,276,209,35 990,4 888,44 079
