Column,Column,19
GDP,"$8
+5","9bn
.4%"
"Inflation
(12-month)",5.8,%
"Import
cover","5.7
Mont",hs
Currency,10,1.3
"Unemployment
rate",9.,1%
"Tourism
industry
growth",,
"Other
Macro
factors",,
