51 938,-,-,-,51 938,51 938
161 443,38 616,16 046,-,216 105,207 408
5 308,-,-,-,5 308,5 308
4 007,6 999,-,-,11 005,10 313
222 696,45 615,16 046,-,284 356,274 967
