Column,2 716,396,112,45 156,5 975,54 355
,-,101,-,-,-,101
"Profit for the year
Other comprehensive loss for the year",-,-,-,13 866,-,13 866
,-,(2 029),-,8,-,(2 021)
,-,(2 029),-,13 874,-,11 845
,-,(5),-,-,-,(5)
,-,-,110,-,-,110
,-,-,-,-,(4 509),(4 509)
,-,-,-,(1 086),-,(1 086)
,-,-,-,1 466,(1 466),-
,-,-,-,(6 246),(6 246),-
,2 716,(1 537),222,53 164,6 246,60 811
