Column,"6,542","51,668","9,599"
,"19,636","18,678",23
9,"19,497","20,556","2,779"
,(142),-,-
,"45,533","90,902","12,401"
,"24,248","(10,452)",-
,"(17,066)","(23,051)",(562)
,"13,210","(3,934)",(512)
,"65,925","53,465","11,327"
,"(19,497)","(20,556)","(2,779)"
,"(11,060)","(10,533)",-
,"35,368","22,376","8,548"
,"(15,093)","(14,870)",-
,-,"(1,335)",-
,-,"4,735",-
,-,"(4,735)",-
,"(15,093)","(16,205)",-
