"13,256",Column,"94,883",Column,"190,021"
"19,896",,"11,697",,"49,864"
-,,10,,-
(80),,(79),,(196)
"33,072","99,549","106,511",557,"239,689"
,"56,080
15,605
17",,"-
-
-",
"10,366",,"54,887",,"121,333"
"4,351",,"11,597",,"31,553"
80,,33,,130
"14,797","71,702","66,517",-,"153,016"
"18,275","27,847","39,994",557,"86,673"
