COMPANY STATEMENT OF FINANCIAL POSITION AS AT 31ST DECEMBER 2019,Column,Column,Column,Column
,Unaudited,Unaudited,Unaudited,Audited
,"Short term
Business","Long term
Business",Total,Total
,2019,2019,2019,2018
,KShs ’000,KShs ’000,KShs ’000,KShs ’000
,"6,499,491","500,000","6,999,491","1,749,873"
,"17,530",,"17,530","15,718"
,"(81,424)","(10,064)","(91,488)","(68,670)"
,"289,763",,"289,763","282,348"
,-,"5,711,407","5,711,407","4,320,953"
,"19,011,450",,"19,011,450","22,165,652"
,"25,736,810","6,201,343","31,938,153","28,465,874"
,"66,794",,"66,794","68,541"
,"180,045","293,758","473,804","588,256"
,"668,075",,"668,075","716,550"
,"10,330,225","1,749,775","12,080,000","10,105,000"
,"5,169,908",,"5,169,908","4,473,962"
