Audited,Audited,Audited
"Short term
Business","Long term
Business",Total
2020,2020,2020
KShs ’000,KShs ’000,KShs ’000
"6,499,491","500,000","6,999,491"
"20,468",-,"20,468"
"(498,640)","(61,630)","(560,270)"
"663,668",-,"663,668"
-,"6,344,673","6,344,673"
"20,742,369",-,"20,742,369"
"27,427,356","6,783,043","34,210,399"
"59,150",-,"59,150"
"87,931","209,833","297,764"
"765,636",-,"765,636"
"10,460,225","1,714,775","12,175,000"
"5,761,432",-,"5,761,432"
"2,421,540",-,"2,421,540"
-,-,-
"209,674",-,"209,674"
-,-,-
