amount,Column,0-1 years,Column,>5 years
,"-
-
1,200,121
-
194,248
1,023,856
55,558
525,962
368,638
-
-",,"2,035,972
45,329
-
160.00
-
-
-
-
-
77,758
-",
"16,887,597",,"1,848,638",,"13,002,987"
"45,329",,-,,-
"1,200,121",,-,,-
"1,356,052",,-,,"1,355,892"
"194,248",,-,,-
"1,023,856",,-,,-
"55,558",,-,,-
"525,962",,-,,-
"368,638",,-,,-
"780,537",,"1,268",,"701,511"
"7,822,039",,"7,822,039",,-
"30,259,937","3,368,383","9,671,945","2,159,219","15,060,390"
,"No stated
Maturity
221,268
588,157
809,425
1,254,757
9,156,159",,,
Carrying,,Contractual cash flows (undiscounted),,
amount,,0-1 years,"1-5 years
-
-
-
-
-",>5 years
"221,268",,-,,-
"588,157",,-,,-
"809,425",,-,,-
"1,254,757",,-,,-
"9,156,159",,-,,-
"11,220,341","11,220,341",-,-,-
"19,039,596","(7,851,958)","9,671,945","2,159,219","15,060,390"
