2017,2016
Ksh. ’000,Ksh ’000
"37,940,123","33,026,074"
"(14,943,153)","(12,741,494)"
"22,996,970","20,284,580"
"4,399,320","3,731,699"
"2,646,031","1,859,184"
-,-
"2,646,031","1,859,184"
"504,069","361,159"
