2021,Column,2021
KShs ’000,,KShs ’000
,"12,573,172
(1,298,214)",
"11,825,567",,"11,793,430"
"(1,262,731)",,"(1,254,757)"
,"11,274,958
(3,143,639)",
"10,562,836",,"10,538,673"
"(2,937,599)",,"(2,937,599)"
"7,625,237","8,131,318","7,601,074"
