"7,600,634
1,074,114
(958,441)
(373,427)
257,754","8,764,151
447,710
176,833
(342,655)
(281,888)","7,374,724
-
-
-
(5,506,297)","9,002,608
-
-
-
(4,135,687"
"7,600,634","8,764,151","1,868,427","4,866,921"
"2,346,996","(821,719)",-,-
"9,947,630","7,942,432","1,868,427","4,866,921"
"22,758,276
(373,427)
257,754
1,108,625
(167,383)
700,816
-
(119,587)","13,496,496
(342,655)
(281,888)
2,858,244
(705,857)
(3,136,181)
(71,483)
9,474",,
"24,165,074","11,826,150",-,-
"22,141,000
764,874
981,887
277,313","10,661,887
19,858
1,114,777
29,628","2,773,139
-
-
1,570,355","5,882,423
23,882
-
775,191"
"24,165,074","11,826,150","4,343,494","6,681,496"
"12,610,972
9,161
7,003,874
443,967","14,788,014
9,483
4,273,313
171,612","-
-
1,338","-
-
1,619"
"20,067,974","19,242,422","1,338","1,619"
"3,903,224","2,986,812",-,-
