"16,401","29,272",-,"3,980"
"915,392",-,"5,993",-
"915,392",-,"5,993",-
"73,107","338,214",-,"4,231"
"13,003",-,-,-
-,-,"570,896","1,925,583"
-,-,"580,377","580,377"
-,-,"1,498,620","1,839,019"
-,-,"5,399,567","3,640,104"
-,-,"37,053","92,996"
-,-,"190,034",-
-,-,"22,896","9,711"
-,-,-,"32,522"
-,-,"1,002,842","865,595"
-,-,"5,589","3,776"
-,-,"11,627","9,075"
-,-,"167,281","174,122"
-,-,"44,313","31,628"
-,-,"1,050,257","1,096,516"
-,-,-,"27,667"
-,-,-,"11,407"
-,-,"18,594",-
-,-,"618,075",-
-,-,"11,787",-
"86,110","338,214","11,229,808","10,344,329"
