"2022
Ksh’000
1,526,933
70,926
84,637
6,648
13,994","2021
Ksh’000
1,615,282
150,458
61,904
4,830
4,622","2022
Ksh’000
137,473
40,523
9,156
39
(3,236)","2021
Ksh’000
72,425
101,308
5,520
14
449"
"1,703,138","1,837,096","183,955","179,716"
"127,632
160,900","123,797
91,351","5,518
9,696","4,778
5,050"
"1,991,670","2,052,244","199,169","189,544"
