"764,460"
"(136,368)"
"(90,707)"
"(49,979)"
"(277,054)"
"487,406"
"(41,264)"
"446,142"
"(127,243)"
"13,619"
"882,934"
"114,597"
"(196,952)"
"686,955"
"1,133,097"
