"2010
Sh’000",Column,"2010
Sh’000"
"44,758","13,705","44,758"
"1,500","2,090","1,500"
682,"(2,812 )",682
"46,940","12,983","46,940"
"106,778","49,935","106,778"
"1,838","1,709","1,838"
"2,592","2,395","2,592"
"18,576","16,958","18,576"
"2,194","1,793","2,194"
"1,426","1,818","1,426"
620,620,620
442,418,442
58,-,58
"(45,839 )","(117,278 )","(45,839 )"
"(57,631 )","(133,525 )","(57,631 )"
"(39,819 )",-,"(201,999 )"
"(2,184 )",(120 ),"(2,184 )"
-,"(1,365 )",-
"48,641","45,320","48,641"
"46,942",-,"46,942"
"3,049","2,714","3,049"
71,31,71
"1,615","(1,938 )","1,615"
"100,318","46,127","100,318"
"1,980","1,250","1,980"
"4,480","2,558","4,480"
"106,778","49,935","106,778"
