"290,566
968,326
639,142
-
218,245
2,956,103
(88,643)","233,435
-
-
36,792
1,842
807,063
542,078","-
-
-
-
-
-
(116)","-
-
-
-
246,561
78,707
1,828,003","163,630
98,134
-
-
-
474,037
357,117","379,548
-
-
-
(36,931)
16,965
3,285,893","1,067,179
1,066,460
639,142
36,792
429,717
4,332,875
5,924,332"
"4,983,739
(664,380)
(1,057,986)","1,621,210
(1,984)
(258,992)","(116)
-
(24,771)","2,153,271
(309,021)
(518,446)","1,092,918
(64,431)
(124,654)","3,645,475
41,472
(473,508)","13,496,497
(998,344)
(2,458,357)"
"3,261,373
(535,837)","1,360,234
(110,800)","(24,887)
-","1,325,804
(348,238)","903,833
(14,609)","3,213,439
(266,161)","10,039,796
(1,275,645)"
"2,725,536","1,249,434","(24,887)","977,566","889,224","2,947,278","8,764,151"
"204%
112%
5,417,846
(2,719,054)
-
(268,008)","48%
37%
3,363,253
-
-
-","0%
-48%
51,924
-
-
-","40%
18%
11,097,038
(2,773,076)
(2,949,408)
-","20%
17%
6,208,925
-
(850,270)
-","106%
86%
3,458,234
-
(32,575)
-","67%
44%
29,597,220
(5,492,130)
(3,832,253)
(268,008)"
"2,430,784","3,363,253","51,924","5,374,554","5,358,655","3,425,659","20,004,829"
"26,278,875
(6,815,327)
(14,792,240)
-
(1,072,482)","10,175,591
(938,083)
(1,592,187)
-
(1,886,145)","1,840,008
-
(480)
-
-","17,566,183
(2,857,690)
(2,249,634)
(6,925,016)
(2,170,472)","8,915,673
628,500
(4,993,960)
-
-","7,455,057
-
(65,773)
-
-","72,231,387
(9,982,600)
(23,694,274)
(6,925,016)
(5,129,099)"
"3,598,826","5,759,176","1,839,528","3,363,371","4,550,213","7,389,284","26,500,398"
