2024,2023,2024,2023
Ksh’000,Ksh’000,Ksh’000,Ksh’000
"375,035","358,166","(270,142)","(156,880)"
"11,230","1,480",-,-
1,456,-,-
"386,266","360,102","(270,142)","(156,880)"
"262,525","250,716","(189,100)","(109,816)"
"7,861","1,036",-,-
1,319,-,-
"270,387","252,071","(189,100)","(109,816)"
