"343,576","179,243",interest on borrowings,"343,543",-
"5,240",-,Commitment fees,"5,240",-
450,"50,629",Forex loss,417,"49,979"
"51,497",-,Bond related expenses,"51,497",-
"400,763","229,872",,"400,697","49,979"
