Column,Column,Column,March 2022,Column,March 2021,Column
"Debt with recourse to
Centum:","Outstanding
Amount (Kes Mn)","Guaranteed
Amount (Kes Mn)","KES Equiv.
Guarantee (Kes Mn)","% of Group
Borrowings","KES Equiv. Guarantee
(Kes Mn)","% of Group
Borrowings"
TRDL's Term Loan,USD 53.21,USD 26.6,"KES 3,059",15%,"KES 3,023",14%
Vipingo Term Loan,"KES 2,900","KES 2,900","KES 2,900",14%,"KES 4,779",23%
Total guaranteed debt,,,"KES 5,959",29%,"KES 7,802",37%
