"47,000",-,"392,525","7,229,048",-,-,"7,668,573"
"27,499",-,-,-,-,-,"27,499"
"174,932",-,-,-,-,-,"174,932"
"22,967",-,"104,371","77,130",-,-,"204,468"
"121,846",-,-,-,-,-,"121,846"
-,-,"1,291,101",-,-,-,"1,291,101"
-,-,-,-,"4,201,029",-,"4,201,029"
"28,987",-,-,-,-,-,"28,987"
"75,631",-,"(1,002,947)","7,151,918","(4,201,029)",-,"2,023,573"
