Portfolio Income 150 183
"Unrealised value movements 1,062 221"
"Gross Return 1,212 406"
Finance costs (17) -
Portfolio Costs (64) (84)
"Total Return 1,141 320"
Gross return 53.2% 11.5%
Total return 50.1% 9.1%
"Closing portfolio value 3,487 3,940"
