Aina ya uwekezaji,"Jinsi tulitambua
mapato kwenye
taarifa yamapato","Jinsi tulitambua
rasilimali
Kwenye taarifa
inayoonyesha hali ya
rasilmali"
"Kampuni tanzu
(tunamiliki zaidi ya
asilimia 51)","Tunatambua misururu
yote ya mapato","Tunatambua rasilimali
zake zote"
"Shirika(tunamiliki zaidi
yaasilimia 20 lakini
chini ya asilimia 51)",Mgao wa mapato,"Mgao wa rasilimali ya
shirika hilo"
"Uwekezaji
mengine(tunamiliki
chini ya asilimia 20)",Mgao wa faida,Thamani ya hisa
"Miradi ya nyumba na
ujenzi","Fedha ambazo
zingepatikana kama
miradi ingeuzwa","Thamani halisi
kulingana na
wakadiriaji wa nje"
