"1,666,309","3,208,611","1,289,540"
"480,000","539,188","480,000"
-,-,"3,104,780"
"19,565","230,174","152,360"
"310,000",-,"310,000"
"12,410","6,776","7,340"
"2,488,284","3,984,749","5,344,020"
"355,956","719,170","134,078"
-,-,"862,303"
"34,437","35,049","34,437"
"1,000,000","1,987,980","1,000,000"
"1,390,393","2,742,199","2,030,818"
"1,097,891","1,242,550","3,313,202"
