"68,148
-
(39,844)","-
68,148
-","-
-
-","-
-
-"
"28,304","68,148",-,-
"3,961,372
6,236,088","4,390,001
4,616,347","2,957,164
959,036","3,514,007
158,870"
"10,197,460","9,006,348","3,916,200","3,672,877"
