2024,2023,2024,2023
Ksh’000,Ksh’000,Ksh’000,Ksh’000
"3,792","8,295",-,"7,561"
1,"156,144",-,"128,784"
"(3,378)","(159,537)",-,"(136,345)"
(400),-,-,-
-,"(1,110)",-,-
"(3,777)","(4,503)",-,"(7,561)"
15,"3,792",-,-
