Key audit matter,How our audit addressed the Key audit matter
"The Group holds material unquoted investments
amounting KShs 4.3 billion comprising
investments in unlisted entities, measured at fair
value.
The Group and Company use the comparable
multiples and adjusted net assets methods in
determining the fair value of the unquoted
investments.
This involves significant estimates and
assumptions of unobservable inputs such as
comparable market multiples, marketability
discounts and control premiums. These inputs
depend on various sources of external and
internal data and the use of sophisticated
modelling techniques. As a result of the above,
the disclosures relating to the valuation of these
complex financial instruments are also
significant.
Changes in these assumptions could also result
in material adjustments to the carrying amounts
of the investments and the recorded gains/losses
at the end of year.
We have therefore identified the valuation of
investment property as a key audit matter due to
the materiality of the carrying amount and the
significant judgement and assumptions
underlying the valuation.","We assessed the management’s processes
and controls for determination of fair values of
investments, including the oversight from those
charged with governance. This included
assessing the design and implementation of
controls related to the valuation process.
For a sample of investments, we engaged our
internal valuation experts to:
⎯ perform independent calculations and
assessed them against key management
assumptions and judgements used.
⎯ assessed the appropriateness and
consistency of the valuation methods used
and the underlying assumptions such as
the selected comparable market multiples,
marketability discounts and control
premiums amongst others by comparing
them to independent data sources.
We assessed the appropriateness of the fair
value disclosures with reference to the
requirements of IFRS 13 Fair Value
Measurement by considering the judgement in
the key valuation inputs and assumptions."
"Valuation of investment properties in the consolidated financial statements
The disclosure associated with the valuation of investment properties is set out in the consolidated
financial statements in the following notes:
⎯ Note 1.5.4 – Critical accounting judgements, estimates, and assumptions on investment
properties.
⎯ Note 5.1.2 – Investments: Investment properties.",
Key audit matter,How our audit addressed the Key audit matter
"The Group holds investment properties
amounting to Ksh 50 billion measured at fair
value. The Group used the market approach to
measure investment properties of Ksh 38 billion
and the income approach to measure investment
properties of Ksh 12 billion.
The Group uses external independent property
valuers to determine the fair values of investment
properties at the year-end.","We assessed the management’s processes and
controls over the valuation of investment
properties, including oversight from those
charged with governance. This included
assessing the design and implementation of
controls related to the valuation process.
Using our own valuation specialists, we
evaluated the reasonableness of the inputs used
in the discounted cash flow model. This
included:"
