Dividend Income 456 510
Interest Income 6 78
Other Income 33 25
Realised gains 88 131
"Unrealised gains 2,948 3,099"
"Gross Portfolio Return 3,531 3,843"
Finance Costs (47) (155)
Portfolio costs (199) (291)
"Total Return 3,297 3,395"
Gross Portfolio return % 60% 42%
Total return % 56% 37%
