2024,2023,2024,2023
Ksh’000,Ksh’000,Ksh’000,Ksh’000
"268,890","1,810,041","199,693","1,664,655"
-,"(1,089,015)",-,-
"299,799","4,521,370","199,820","1,177,933"
"(9,243)","15,143","(4,720)","18,602"
"(490,301)","(5,457,001)","(345,664)","(2,754,897)"
"4,936","468,352","4,936","93,400"
"(194,809)","(452,136)","(145,628)","(1,464,962)"
"74,081","268,890","54,065","199,693"
"290,438","851,013","3,904,675","2,285,207"
-,"(92,787)",-,-
"1,073,198","352,464","1,940,012","3,542,400"
"(1,498,582)","(1,331,120)","(5,112,819)","(2,483,215)"
"227,953","510,868","227,954","560,283"
"(197,431)","(467,788)","(2,944,853)","1,619,468"
"93,007","290,438","959,822","3,904,675"
