"332,721
589,753
1,319,597
40,663,839
390,983
4,072,947","332,721
589,753
224,178
41,752,206
219,596
3,930,250","332,721
589,753
19,079,651
20,932,675
390,983
-","332,721
589,753
19,321,343
21,360,631
217,599
-"
"47,369,840","47,048,704","41,325,783","41,822,047"
"20,626,420
(4,304,351)","21,008,981
(5,877,269)","4,159,036
(1,019,103)","4,121,584
(866,720)"
"16,322,069","15,131,712","3,139,933","3,254,864"
34.46%,32.16%,7.60%,7.78%
