"2021
Ksh’000
-
699,295
156,738
139,759
995,792
2,731,948
1,157,290
157,829
137,147
31,601
13,188
100,217
8,848
4,338,068
17,266
415",Column,"2021
Ksh’000
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-"
"17,681","39,925",-
"5,351,541
152,277
725,544
(61,140)
5,249
(155,497)","9,304,791
306,178
376,096
12,485,232
(21,200)
60,717","-
138,511
1,271,997
-
-
106,362"
"666,433","13,207,023","1,516,870"
"-
-
135,784
16,493","-
-
231,931
74,247","-
-
135,784
2,727"
"152,277","306,178","138,511"
