24,"904,933","1,913,339","1,008,406","244,463","392,917","148,454"
23,"39,666","39,666",-,"39,666","39,666",-
26,"741,010","725,765","(15,245)","105,721","105,560",(161)
,"1,685,609","2,678,770","993,161","389,850","538,143","148,293"
24,-,-,"287,772",-,-,"133,208"
,-,-,"705,389",-,-,"15,085"
,-,-,"993,161",-,-,"148,293"
