"4,390,001","224,018","3,514,007","108,851"
"4,616,347","619,630","158,870","66,081"
"9,006,348","843,648","3,672,877","174,932"
-,"(1,291,101)",-,"(1,291,101)"
"9,006,348","(447,453)","3,672,877","(1,116,169)"
