Group,Column,Column
"At fair value
through
profit or loss","At fair value
through other
comprehensive
income","At
amortised
cost"
Ksh’000,Ksh’000,Ksh’000
"735,319",,"2,598,122"
-,,"106,082"
-,-,"13,188,526"
-,-,"46,817"
-,-,"1,752,703"
-,-,"3,640,568"
-,-,"7,324,506"
-,-,-
-,"1,561,164",-
-,"4,146,239",-
-,-,-
-,-,-
-,-,-
"735,319","5,707,403","28,657,323"
"401,555","3,151,296",-
-,"503,576",-
-,-,"11,772,121"
-,-,"4,974"
-,-,"978,786"
-,-,"5,043,236"
-,-,"5,197,310"
-,-,-
-,"1,738,828",-
-,"4,362,975",-
-,-,-
-,-,-
-,-,-
"401,555","9,756,675","22,996,427"
