"169,425","101,939",1 uS Dollar (usd),"24,851","101,939"
"1,526",655,1 Ugandan Shilling (UgX),"1,526",544
"11,100","10,649",1 Rwandese Franc (RwF),"11,100","10,649"
"56,775","27,008",1 Tanzanian Shilling (Tshs),-,-
"4,548","6,378",1 nigerian naira (ngn),-,-
"34,312","56,858",1 Ghanian Cedi (GhC),-,-
"277,686","203,487",,"37,477","113,132"
