"224,018","902,500",Call deposits (maturing within 90 days),"108,851","902,500"
"619,630","599,269",Bank balances,"66,081","28,396"
"843,648","1,501,769",,"174,932","930,896"
"(1,291,101)",-,Bank overdraft,"(1,291,101)",-
"(447,453)","1,501,769",,"(1,116,169)","930,896"
