2018,2017
Ksh’000,Ksh’000
"8,571,143","8,078,182"
"1,280,482","1,248,058"
"58,859","15,731"
"260,648","59,689"
"10,171,132","9,401,660"
"1,889,529","2,833,062"
"745,322","580,926"
"21,880","7,102"
"124,125","90,409"
"35,976","57,376"
"7,710","21,116"
"1,603","7,108"
"17,926","25,777"
627,"4,436"
"2,844,698","3,627,312"
"542,494","447,652"
"3,387,192","4,074,964"
"143,352","137,359"
30,-
"13,701,706","13,613,983"
"271,069","306,366"
"101,149","216,484"
"786,038","1,033,361"
-,"13,328"
"4,181,985","6,452,042"
711,"2,795"
"228,506","217,432"
"5,569,458","8,241,808"
-,-
-,-
"207,464","215,933"
"63,605","90,433"
"271,069","306,366"
"5,824,010","5,310,057"
"495,225","524,335"
"205,236","20,344"
"61,988","14,727"
"6,586,459","5,869,463"
