"456,748","422,512","3,518,732","1,059,051","8,086,750",-,"5,338,885","1,866,610"
"149,829","149,197","338,028","183,343","824,571",-,"4,062,041","1,511,355"
-,-,-,"50,039",-,-,-,-
"149,829","149,197","338,028","233,382","824,571",-,"4,062,041","1,511,355"
"39,930","39,761","85,116","183,343","313,896",-,"1,692,653","766,060"
"32,594","46,681",-,-,"43,538",-,-,-
