"6,841","1,908","4,282"
259,"5,871",259
"(2,559)",(938),-
"4,541","6,841","4,541"
"1,437","1,307","1,230"
"1,811","1,068","1,385"
(633),(938),-
"2,615","1,437","2,615"
"1,926","5,404","1,926"
