Column,Bodi,"Kamati ya
Mikakati","Utawala wa
Kampuni na
Uteuzi","Kamati ya
Hatari za
Kibiashara na
Fedha","Kamati ya
ukaguzi wa
Fedha","Kamati ya
Usimamizi
wa Ununuzi
(ilikoma tarehe
24.4.19"
Idadi ya Mikutano,19,4,3,1,15,11
Bw. Kairo Thuo,18/19,1/2,-,-,15/15,10/11
Bi. Brenda Eng’omo,11/19,-,3/3,0/1,4/15,-
Mhe. Zipporah Kering,19/19,3/4,2/2,-,-,8/11
Mhandisi. Isaac Kiva,12/15,4/4,2/3,1/1,-,-
Bi. Beatrice Gathirwa,18/19,-,-,0/1,9/15,9/11
"Mhandisi. Jared
Othieno (Alihudumu
kama Mkurugenzi
Mtendaji na Afisa
Mtendaji Mkuu
kuanzia 17.7.2018 to
27.10.2019)",16/16,4/4,3/3,1/1,11/15,11/11
"Dk. Kenneth Tarus
(Alikoma kuwa
Mkurugenzi Mtendaji
na Afisa Mtendaji
Mkuu 17.9.2018)",1/1,,,,,
