1202,detatseR,000’shS,"766,878,4","912,120,22","955,969,92","544,968,65","853,514,72","564,781,11","833,713,82","247,738","197,240,19","000,34","496,348,851","548,498,19","860,551,3 344,128","274,972 794,749,51","383,397 412,595,3","229,684,611 160,002,233"
,/esaercni )esaerced(,000’shS,-,-,")694,403(",")694,403(",")273,99(",-,-,399,"589,497",-,"606,696","118,273",- -,"- 674,822",- -,"782,106 793,399"
1202,"ylsuoiverp detroper
sA",000’shS,"766,878,4","912,120,22","550,472,03","149,371,75","037,415,72","564,781,11","833,713,82","947,638","608,742,09","000,34","880,741,851","430,225,19","860,551,3 344,128","274,972 120,917,51","383,397 412,595,3","536,588,511 466,602,133"
2202,detatseR,000’shS,"766,878,4","912,120,22","285,337,23","864,336,95","421,975,82","337,131,11","731,328,13","443,066","409,032,78","000,34","242,864,951","714,612,88","421,396,3 763,389","314,403 489,114,71","071,857 -","574,763,111 581,964,033"
,/esaercni )esaerced(,000’shS,-,-,")629,545(",")629,545(",")109,491(",-,-,")606,1(","905,665",-,"200,073","438,707",- -,"- 674,822",- -,"013,639 683,067"
2202,"ylsuoiverp detroper
sA",000’shS,"766,878,4","912,120,22","805,972,33","493,971,06","520,477,82","337,131,11","731,328,13","059,166","593,466,68","000,34","042,890,951","385,805,78","421,396,3 763,389","314,403 805,381,71","071,857 0","561,134,011 997,807,923"
,,setoN,,,,,,,,,,,,,,,,
